id	label	title	paragraph	sentence
83204	0	Lenka (given name)	1	Lenka is a Czech and Slovak feminine given name.
83208	0	1984 United States Senate elections	28	Incumbent Democrat Claiborne Pell successfully sought re-election, defeating Republican Barbara M. Leonard.
83229	0	Chris New	26	My first agent tried to make me hide it so I fired her.
83301	0	Indre	8	There is also a linen industry as well as the manufacture of hosiery and paper.
83357	0	SS Georgette	4	"Georgette"" then fired a warning shot with its 12 pounder (5 kg) cannon, but Anthony pointed at his ship's US flag and sailed away."
83411	0	Michael Burke (poet)	1	Michael Burke ( or ; c. 1800 – 6 July 1881) was an Irish poet.
83428	0	Erie Land Light	6	To ensure the third tower remain sturdy, unlike its predecessors, the foundation was dug deep.
83452	0	Mihashira Torii	3	"A private garden in Kyoto also exhibits a ""mihashira torii"", built in a stream."
83477	0	Jeppe Illum	1	Jeppe Illum (born 25 March 1992) is a Danish footballer who most recently played for Vendsyssel FF.
83566	0	Erythromelalgia	20	Na1.7 channels act largely as threshold sensors and initiate action potentials.
83579	0	Service voucher	4	This initiative was made in order to combat the black market and has resulted in the creation of many jobs.
83593	0	Chris Bibb	3	Chris Bibb won a cap for Great Britain while at Featherstone Rovers in 1990 against New Zealand.
83627	0	Essendon Airport (band)	9	After the dissolution of Essendon Airport, Chesworth continued performing as a soloist and in 1985 formed a new group, Whaddya Want?, with Warwick Bone on synthesiser, Phillip Jackson ex-Whirlywirld, Equal Local) on synthesiser, Bill McDonald on bass guitar and Michael Tinney on lead guitar.
83713	0	Placer mining	15	The simplest technique to extract gold from placer ore is panning.
83727	0	Curtis Edwards	11	For his performance, he was named Team of the Week.
83745	0	Hugo Boss Prize	5	The other nominees were:
83771	0	LGBT rights in Chile	27	In 2010, the bill to repeal the article was rejected in the Constitution, Law and Justice Committee of the Chamber of Deputies.
83774	0	Pennsylvania Junior Academy of Science	39	Each judge's numbers influence the final score because it is their combined average that make up the point value.
83793	0	Tommaso Tittoni	9	"Nitti and Tittoni played down Italy's territorial claims, which disappointed ""interventionist"" like Gabriele D'Annunzio."
83819	0	Himba people	15	The fire-keeper approaches the sacred ancestral fire every seven to eight days in order to communicate with Mukuru and the ancestors on behalf of his family.
83883	0	Spanish Federation of Sportspeople with Cerebral Palsy	4	The organization's website provides information about the rules of sports, a calendar of events, and information on classification.
83994	0	Stadium Myjava	1	The intensity of the floodlighting is 1,100 lux.
83998	0	Frango	14	The chocolates are then sent through an enrobing machine, where more chocolate is poured over them.
84064	0	Dallas Center, Iowa	15	The RRVT is nearly of paved trails with a paved interior loop of more than .
84081	0	Gabriel Weston	3	"Elizabeth Day wrote in ""The Observer"": ""I can't remember reading a book that absorbed me so completely, that was so riveting and yet so exact, that so cherished the beauty of language even when using it to convey the ugliest extremes of disease""."
84199	0	K. Asungba Sangtam	3	He lives at Shamrock Dale at Mokokchung, in Nagaland.
84207	0	Barbara Payton	10	"Payton first gained notice in the 1949 film noir ""Trapped"" co-starring Lloyd Bridges."
84242	0	Panaque	6	They use these defensively, either to wedge themselves into cracks from which predators cannot pull them, or else to prevent large predators from swallowing them.
84334	0	2000 Freedom Union leadership election	2	The election was held following the resignation of the previous leader, Jan Ruml.
84358	0	The Potbelleez	1	David Greene) and Jonny Sonic (Jonathon Murphy).
84388	0	Weyl character formula	11	If we take formula_43 to be the diagonal subgroup of SU(2), the character formula in this case reads
84458	0	Tax shield	6	Under this assumption, the value of the tax shield is: (interest bearing debt) x (tax rate).
84547	0	Dunces and Dragons	14	Adoption,' explains my son, the fan.
84579	0	Cocaine Godmother	7	"The narrator concludes that Griselda ""is now free."
84641	0	Troadio Galicano	3	He married Juana Machacon Velez of Carcar, Cebu.
84756	0	Chris New	26	All people talk about with me is, 'Are you out?
84837	0	Fluconazole	1	Serious side effects may include liver problems, QT prolongation, and seizures.
84843	0	Life Stinks	3	"Bolt, homeless, hungry and filthy, is befriended by skid-row inhabitants like Sailor (Howard Morris) and Fumes (Theodore Wilson) and given the nickname ""Pepto"" after falling asleep in a crate with a Pepto-Bismol logo on its side, having used the crate to urinate on mere moments before Sailor arrives."
84857	0	Samathuvapuram	2	The name change was the long-time demand of the Dalit Devendrakula Vellalars community, which considered Sundaralingam the icon of their community.
84922	0	Sicilian Mafia Commission	4	"Other magistrates, in particular Corrado Carnevale – also known as the ""Sentence Killer"" – of the Supreme Court (Corte di Cassazione), sustained that Mafia associations are autonomous groups, not connected amongst themselves, and therefore, the collective responsibility for the Commission members did not exist."
84925	0	Paul Ethuin	2	Ethuin studied the flute at the Paris Conservatoire after which he was employed at the Reims Conservatoire until 1951.
84991	0	Dard Ka Rishta	2	Anuradha is doing research into leukemia.
85011	0	Meg Lemon	3	She is classified as a C4 cyclist.
85140	0	Dmitry Telnov	210	"Nitorus succinius"" Telnov & Bukejs, 2019 (Baltic amber; fossil)"
85173	0	The Potbelleez	7	Lead singer, Ilan Kidron, also judged the carnival's talent quest.
85184	0	Malawian food crisis	34	In May of that same year the kwacha was devalued by 49% and heavily depreciated.
85334	0	Siege of Rhodes (1480)	4	On that day, between three and four thousand Turks were slain.
85336	0	General glut	11	This would be the mechanism for crisis occurring repeatedly.
85376	0	Arkansas Anime Festival	1	Arkansas Anime Festival (AF2) is an biannual three-day anime convention held at the Fort Smith Convention Center in Fort Smith, Arkansas and DoubleTree Suites by Hilton Hotel Bentonville / Four Points by Sheraton Bentonville in Bentonville, Arkansas.
85577	0	Bonis Peninsula	1	The Buka Passage separates the peninsula from Buka Island.
85659	0	Epothilone	5	Furthermore, epothilone B has also been shown to induce tubulin polymerization into microtubules without the presence of GTP.
85683	0	Gakusei Kai	5	Today, Gakusei Kai houses about 15 students in its 10 bedroom facility.
85702	0	Sarathi	1	"He has played roles in movies such as ""Manavuri Pandavulu"", ""Bobilli Brahmanna"", ""Driver Ramudu"", ""Bakta Kannappa"" and ""Jaganmohini""."
85721	0	Sayoko Kitabatake	3	Together with Nami Hayakawa and Yuki Hayashi she also took part in the team event.
85723	0	Dai-ichi	6	And continuing for 4, 5, 6, etc.
85748	0	Kendal Regency	2	For this success, Sultan Agung Adi Prabu Hanyokrokusumo finally appointed him as the Kendal Regent, entitled Tumenggung Bahurekso.
85859	0	Dmitry Telnov	433	Telnov D., Barclay M.V.L., Pauwels O.S.G.
85983	0	Jones Corner, Virginia	1	Jones Corner is an unincorporated community in Caroline County, in the U.S. state of Virginia.
85993	0	Businessman (soundtrack)	1	Mahesh Babu himself sang the theme song along with director Puri Jagannadh in all three languages – Telugu, Tamil and Malayalam.
86091	0	Codex Boreelianus	15	Luke 8:2 δαιμονια επτα εξεληλυθει ] δαιμονια εξεληλυθει
86092	0	Edward T. McDougal	5	McDougal initiated and has helped to fund a series of non-profit films aimed at helping urban youth cope with the temptations of using and selling drugs.
86131	0	Vera Schwarcz	4	Her most recent book (Schwarcz, Vera (2013).
86152	0	Dunces and Dragons	13	The episode was also the highest-rated program on Nickelodeon in about five years.
86174	0	Eugenio Lopez Jr.	4	At that point, Don Eñing also owned the Manila Electric Company, the biggest power distributor in the country and the Manila Chronicle, a newspaper publishing company.
86240	0	Battle of Jamrud	1	This led Afghan forces to confront the Sikh forces at Jamrud.
86338	0	Sedilo	2	Sedilo borders the following municipalities: Aidomaggiore, Bidonì, Dualchi, Ghilarza, Noragugume, Olzai, Ottana, Sorradile.
86347	0	Holba	3	Posters almost always contain mountain motives.
86356	0	Sif (comics)	12	Though his intentions are noble, a nightmarish future follows as Thor's reign on Earth becomes tyrannical.
86404	0	Arnold Lava Tube System	8	Conservation and restoration efforts are ongoing.
86526	0	Toxicodendron vernix	2	Each pinnate leaf has 7–13 leaflets, each of which is long.
86585	0	Winter of 2009–10 in Great Britain and Ireland	20	Some parts of East Anglia suffered electricity power cuts, including Dedham, Stratford St. Mary and parts of Colchester; in more remote parts of the region, some were continuously without power for 36 hours.
86611	0	Riemann hypothesis	13	"where ""μ"" is the Möbius function."
86613	0	MV Agusta Liberty	9	Gears were controlled by a handlebar twistgrip.
86633	0	Methylobacterium populi	1	Its type strain is BJ001 (=ATCC BAA-705 =NCIMB 13946).
86636	0	Osarin	2	Shards from the early Ottoman era have been found here.
86787	0	Trarium	1	Trarium or Trarion () was a town of ancient Mysia, not far from Perperena.
86860	0	Northern Lights Festival Boréal	16	Ashley MacIsaac, Kashtin, Nadjiwan, The Wailing Aztecs, The Shuffle Demons, Stephen Fearing, Eric Nagler
86904	0	Dmitry Telnov	144	"Tomoderus schmidti"" Telnov, 2018 (Nepal)"
86921	0	Tom Enders	15	The couple has four sons and lives on a farm in Gmund am Tegernsee.
86931	0	Perry Redd	12	Redd has participated in several political campaigns.
87071	0	Rama I	23	The Burmese proceeded to capture Songkhla.
87109	0	John Maulbetsch	18	"One reporter quipped, ""Those much advertised pies of his maw's evidently aren’t as great training dope as they were cracked up to be."
87118	0	Prospective Dolly	2	She was second in the Astoria Stakes at Belmont Park in Elmont, New York.
87119	0	Modeste Demers	4	As well, he struggled with health problems during his last years.
87154	0	North Berwick Castle	8	Work was undertaken within the vicinity of Castle Hill but no significant archaeological features or artefacts were encountered.
87162	0	Richard M. Dougherty	4	As a professor, Dougherty focused his instruction on issues of professional management, ethics, and values.
87210	0	Nicholi Rogatkin	1	The winningest FMB World Tour athlete with over 25 wins.
87230	0	Littlestown Area School District	196	Allen F. Feeser, Taneytown, Md.
87234	0	San Gregorio Illuminatore, Livorno	2	Armenians had been granted privileges and admission to Livorno by Ferdinando I Medici, in June 1593.
87569	0	Antaeotricha umbratella	2	Dorsal projecting scales at one-third are tipped with ferruginous.
87593	0	United Steelworkers v. Weber	2	The company and the union argued it was pursuing affirmative action to remedy historical disadvantages among blacks.
87670	0	Aqidah	23	"Muslim theology is the theology and interpretation of creed (""aqidah"") that derived from the Qur'an and Hadith."
